timestamp,entry,exit,profit_$,balance
2025-10-14 04:00:00,121626.0,113694.0,-65.21631887918701,934.783681120813
2025-10-16 08:00:00,111563.0,110689.0,-7.323224880108913,927.460456240704
2025-10-21 08:00:00,107156.0,108132.0,8.447510221461487,935.9079664621655
2025-10-22 00:00:00,113349.0,108486.0,-40.15315918892545,895.7548072732401
