timestamp,open,high,low,close,returns,ma_5,ma_20,ema_short,ema_long,macd,signal_line,histogram,crossover
2025-10-21 00:00:00,110828.0,111201.0,110472.0,110609.0,-0.0019670296949299,111010.0,108422.35,109781.31698674883,109433.12085495834,348.1961317904934,-211.2916695492274,559.4878013397208,0
2025-10-21 04:00:00,110536.0,110536.0,109272.0,109272.0,-0.0120876239727327,110633.4,108557.6,109702.96052724902,109421.18597681327,281.77455043574446,-112.67842555223304,394.4529759879775,0
2025-10-21 08:00:00,109133.0,109133.0,107576.0,108132.0,-0.0104326817482978,110053.4,108642.0,109461.27429228764,109325.69071927154,135.58357301609067,-63.026025838568295,198.60959885465897,0
2025-10-21 12:00:00,108070.0,108737.0,107557.0,108612.0,0.0044390189768062,109490.4,108716.15,109330.61670885875,109272.82474006624,57.791968792516855,-38.86242691235127,96.65439570486812,0
2025-10-21 16:00:00,108617.0,113429.0,108309.0,113349.0,0.0436139653077007,109994.8,109032.45,109948.82952288048,109574.76364820948,374.065874670996,43.72323340431818,330.3426412666778,0
2025-10-21 20:00:00,113428.0,113804.0,111655.0,112007.0,-0.0118395398283178,110274.4,109283.8,110265.47113474502,109754.92930389768,510.5418308473454,137.08695289292365,373.45487795442176,0
2025-10-22 00:00:00,111787.0,111787.0,108339.0,108486.0,-0.031435535279045,110117.2,109358.45,109991.70634478425,109660.93454064599,330.77180413826136,175.8239231419912,154.94788099627016,0
2025-10-22 04:00:00,108302.0,108682.0,107968.0,108155.0,-0.003051084932618,110121.8,109413.15,109709.13613789437,109549.38383393147,159.75230396290135,172.60959930617327,-12.857295343271915,-2
2025-10-22 08:00:00,108233.0,108647.0,107685.0,108276.0,0.0011187647357957,110054.6,109469.15,109488.65365514139,109455.0591054921,33.594549649293185,144.80658937479726,-111.21203972550407,0
2025-10-22 12:00:00,108251.0,108368.0,107393.0,107509.0,-0.0070837489378994,108886.6,109480.7,109184.09155435041,109310.90657915936,-126.81502480895142,90.48226653804753,-217.29729134699895,0
2025-10-22 16:00:00,107556.0,108936.0,107556.0,108483.0,0.0090597066292124,108181.8,109564.1,109076.23131521959,109249.5801658883,-173.34885066871357,37.7160430966953,-211.06489376540887,0
2025-10-22 20:00:00,108395.0,108598.0,107656.0,108010.0,-0.0043601301586423,108086.6,109577.3,108912.19572826273,109157.75941285954,-245.56368459681107,-18.939902442005977,-226.6237821548051,0
2025-10-23 00:00:00,108009.0,108009.0,106786.0,107618.0,-0.0036292935839273,107979.2,109536.7,108713.08869314539,109043.70316005513,-330.61446690974117,-81.27481533555301,-249.33965157418817,0
2025-10-23 04:00:00,107591.0,108715.0,107581.0,108427.0,0.007517329814715,108009.4,109510.35,108669.0750480461,108998.02144449549,-328.9463964493916,-130.80913155832076,-198.13726489107086,0
2025-10-23 08:00:00,108429.0,110162.0,108391.0,109330.0,0.0083281839394246,108373.6,109545.8,108770.75580988516,109022.61244860693,-251.85663872177247,-155.01863299101112,-96.83800573076135,0
2025-10-23 12:00:00,109584.0,109841.0,109209.0,109224.0,-0.0009695417543217,108521.8,109497.0,108840.48568528745,109037.53004500642,-197.04435971897328,-163.42377833660356,-33.62058138236972,0
2025-10-23 16:00:00,109193.0,110088.0,108872.0,110011.0,0.0072053761078152,108922.0,109439.8,109020.56481062784,109109.6389305615,-89.07411993366259,-148.55384665601537,59.47972672235278,2
2025-10-23 20:00:00,110019.0,111295.0,109714.0,110351.0,0.0030906000309061,109468.6,109405.75,109225.24714745433,109201.59160237176,23.655545082569006,-114.1119683082985,137.76751339086752,0
2025-10-24 00:00:00,110259.0,110259.0,109478.0,110049.0,-0.0027367219146179,109793.0,109336.85,109351.97835553827,109264.36259478868,87.61576074959885,-73.76642249671904,161.38218324631788,0
2025-10-24 04:00:00,110109.0,110790.0,110055.0,110475.0,0.0038710029168824,110022.0,109319.25,109524.75091622469,109354.03943961914,170.7114766055456,-24.870842676266115,195.58231928181172,0
2025-10-24 08:00:00,110434.0,111481.0,110434.0,110991.0,0.0046707399864223,110375.4,109338.35,109750.32769834396,109475.29577742514,275.03192091881647,35.1097100427504,239.92221087606606,0
2025-10-24 12:00:00,111064.0,111501.0,110813.0,111052.0,0.0005495941112343,110583.6,109427.35,109950.58497552181,109592.08868280106,358.49629272075254,99.78702657835083,258.7092661424017,0
2025-10-24 16:00:00,111148.0,111658.0,109922.0,110149.0,-0.0081313258653603,110543.2,109528.2,109981.11036390306,109633.34137296394,347.76899093911925,149.38341945050453,198.38557148861472,0
2025-10-24 20:00:00,110086.0,110896.0,109873.0,110631.0,0.0043758908387729,110659.6,109629.15,110081.09338484105,109707.24201200365,373.8513728373946,194.27701012788253,179.57436270951206,0
2025-10-25 00:00:00,110534.0,111112.0,110534.0,110998.0,0.0033173342010828,110764.2,109511.6,110222.15594101936,109802.8537148182,419.30222620116547,239.28205334253914,180.02017285862632,0
2025-10-25 04:00:00,111030.0,111142.0,110742.0,111037.0,0.0003513576821203,110773.4,109463.1,110347.51656547793,109894.271958165,453.2446073129249,282.07456413661635,171.17004317630858,0
2025-10-25 08:00:00,111051.0,111690.0,111051.0,111516.0,0.0043138773561965,110866.2,109614.6,110527.28324771208,110014.39996126389,512.8832864481956,328.23630859893217,184.6469778492634,0
2025-10-25 12:00:00,111508.0,111790.0,111428.0,111600.0,0.000753255138276,111156.4,109786.85,110692.31659421792,110131.85181598508,560.4647782328393,374.68200252571364,185.78277570712567,0
2025-10-25 16:00:00,111594.0,111887.0,111435.0,111454.0,-0.0013082437275985,111321.0,109945.75,110809.49865664593,110229.7887185047,579.7099381412263,415.6875896488162,164.02234849241012,0
2025-10-25 20:00:00,111415.0,111693.0,111216.0,111589.0,0.0012112620453281,111439.2,110149.75,110929.42194023886,110330.4710356525,598.9509045863524,452.3402526363235,146.6106519500289,0
2025-10-26 00:00:00,111612.0,111688.0,111367.0,111620.0,0.0002778051600067,111555.8,110306.6,111035.66471866364,110425.99169967824,609.6730189853988,483.8068059061386,125.8662130792602,0
2025-10-26 04:00:00,111632.0,111864.0,111286.0,111319.0,-0.0026966493459953,111516.4,110472.05,111079.25476194615,110492.14046266505,587.1142992811074,504.4683045811324,82.645994699975,0
2025-10-26 08:00:00,111278.0,111728.0,111278.0,111714.0,0.0035483610165381,111539.2,110676.85,111176.9078754929,110582.64857654172,594.2592989511904,522.426503455144,71.8327954960464,0
2025-10-26 12:00:00,111739.0,113256.0,111739.0,113256.0,0.0138031043557655,111899.6,110918.3,111496.76820234016,110780.674607909,716.0935944311641,561.1599216503481,154.93367278081598,0
2025-10-26 16:00:00,113283.0,113851.0,113283.0,113619.0,0.0032051282051281,112305.6,111132.75,111823.26540198014,110990.92093324907,832.3444687310694,615.3968310664924,216.94763766457697,0
2025-10-26 20:00:00,113680.0,113757.0,113353.0,113577.0,-0.0003696564835107,112697.0,111350.4,112093.07072475244,111182.48234560099,910.5883791514498,674.435140683484,236.15323846796582,0
2025-10-27 00:00:00,113548.0,114816.0,113083.0,114476.0,0.0079153349709888,113328.4,111573.65,112459.67522863668,111426.44661629722,1033.2286123394588,746.1938350146789,287.03477732477984,0
2025-10-27 04:00:00,114419.0,115425.0,114419.0,114984.0,0.0044376113770572,113982.4,111805.3,112848.0328857695,111689.9690891641,1158.0637966054055,828.5678273328242,329.4959692725813,0
2025-10-27 08:00:00,114972.0,116032.0,114972.0,115579.0,0.0051746329924162,114447.0,112081.8,113268.1816725742,111978.04545292971,1290.1362196444825,920.8815057951559,369.25471384932655,0
2025-10-27 12:00:00,115527.0,115571.0,114862.0,115342.0,-0.0020505455143234,114791.6,112325.15,113587.23064602431,112227.22727123121,1360.003374793101,1008.705879594745,351.29749519835605,0
2025-10-27 16:00:00,115359.0,115359.0,114634.0,114914.0,-0.0037107038199442,115059.0,112521.3,113791.34900817441,112426.24747336224,1365.1015348121728,1079.9850106382305,285.11652417394225,0
2025-10-27 20:00:00,114978.0,115755.0,114828.0,114851.0,-0.0005482360721931,115134.0,112711.25,113954.37223768604,112605.8587716317,1348.5134660543408,1133.6907017214526,214.82276433288826,0
2025-10-28 00:00:00,114830.0,114842.0,113944.0,114183.0,-0.0058162314651156,114973.8,112912.95,113989.5457395805,112722.68404780712,1266.8616917733743,1160.324899731837,106.53679204153741,0
2025-10-28 04:00:00,114085.0,114459.0,113822.0,113843.0,-0.0029776761864726,114626.6,113073.55,113967.00024118349,112805.67041463623,1161.329826547255,1160.5258850949206,0.8039414523343567,0
2025-10-28 08:00:00,113894.0,114291.0,113599.0,114181.0,0.0029690011682756,114394.4,113232.7,113999.92328100141,112907.54668021873,1092.376600782678,1146.8960282324722,-54.51942744979419,-2
2025-10-28 12:00:00,114189.0,114603.0,114140.0,114330.0,0.0013049456564577,114277.6,113397.35,114050.70431469349,113012.91359279513,1037.79072189836,1125.0749669656498,-87.2842450672897,0
2025-10-28 16:00:00,114347.0,116041.0,114156.0,114681.0,0.0030700603516138,114243.6,113555.6,114147.67288166372,113136.47554888438,1011.1973327793385,1102.2994401283877,-91.10210734904922,0
2025-10-28 20:00:00,114670.0,115563.0,113633.0,113795.0,-0.0077257784637385,114166.0,113665.35,114093.41551525392,113185.2551378559,908.1603773980169,1063.4716275823134,-155.31125018429657,0
2025-10-29 00:00:00,113617.0,113617.0,112412.0,112950.0,-0.007425633815194,113987.4,113740.15,113917.50543598409,113167.82883134806,749.6766046360281,1000.7126229930564,-251.0360183570283,0
2025-10-29 04:00:00,112894.0,112894.0,112249.0,112554.0,-0.0035059760956175,113662.0,113788.4,113707.7353689096,113122.36002902598,585.375339883627,917.6451663711706,-332.2698264875436,0
2025-10-29 08:00:00,112524.0,113533.0,112524.0,113533.0,0.0086980471595856,113502.6,113884.05,113680.85300446198,113152.77780465368,528.0751998082997,839.7311730585965,-311.6559732502968,0
2025-10-29 12:00:00,113560.0,113567.0,112857.0,113129.0,-0.0035584367540715,113192.2,113974.55,113595.95254223706,113151.01648579045,444.93605644661875,760.7721497362011,-315.8360932895823,0
2025-10-29 16:00:00,113201.0,113536.0,111501.0,111501.0,-0.0143906513802827,112733.4,113963.9,113273.65215112366,113028.79304239855,244.85910872511158,657.5895415339833,-412.7304328088717,0
2025-10-29 20:00:00,111402.0,111897.0,110020.0,110741.0,-0.0068160823669742,112291.6,113838.15,112884.0133586431,112859.32689110977,24.686467533334508,531.0089267338536,-506.3224592005191,0
2025-10-30 00:00:00,110621.0,111758.0,110016.0,110047.0,-0.0062668749604933,111790.2,113659.55,112447.5497650057,112651.0063806572,-203.45661565150658,384.1158182567816,-587.5724339082882,0
2025-10-30 04:00:00,110026.0,110964.0,109940.0,110596.0,0.0049887775223314,111202.8,113510.5,112162.69595500482,112498.78368579369,-336.08773078887316,240.07510844765068,-576.1628392365238,0
2025-10-30 08:00:00,110695.0,111519.0,108201.0,111315.0,0.00650113928171,110840.0,113352.45,112032.28119269639,112411.09600536452,-378.8148126681335,116.29712422449384,-495.11193689262734,0
2025-10-30 12:00:00,111361.0,111361.0,109790.0,109790.0,-0.0136998607555136,110497.8,113092.75,111687.31485535849,112216.9407457079,-529.6258903494163,-12.887478690288177,-516.7384116591281,0
2025-10-30 16:00:00,109768.0,109768.0,107451.0,107633.0,-0.0196465980508242,109876.2,112695.45,111063.57410838026,111877.38957935918,-813.8154709789233,-173.07307714801522,-640.742393830908,0
2025-10-30 20:00:00,107675.0,108082.0,106522.0,106786.0,-0.0078693337545177,109224.0,112267.65,110405.48578401406,111500.24961051776,-1094.7638265036949,-357.41122701915117,-737.3525994845437,0
2025-10-31 00:00:00,106464.0,108241.0,106464.0,108241.0,0.0136253816043301,108753.0,111934.0,110072.48797108882,111258.82371344237,-1186.335742353549,-523.1961300860307,-663.1396122675183,0
2025-10-31 04:00:00,108409.0,109976.0,108409.0,109144.0,0.0083424949880359,108318.8,111648.65,109929.64366784439,111102.17010503923,-1172.5264371948433,-653.0621915077933,-519.46424568705,0
2025-10-31 08:00:00,109204.0,110141.0,109204.0,109369.0,0.0020614967382539,108234.6,111407.95,109843.39079586833,110973.78713429558,-1130.3963384272502,-748.5290208916847,-381.86731753556546,0
2025-10-31 12:00:00,109421.0,110325.0,109281.0,110325.0,0.0087410509376515,108773.0,111232.05,109917.48451958089,110925.72882805146,-1008.2443084705737,-800.4720784074625,-207.77223006311124,0
2025-10-31 16:00:00,110542.0,110845.0,109590.0,110323.0,-1.812825742120161e-05,109480.4,111039.15,109979.87151656844,110881.0822481958,-901.2107316273614,-820.6198090514423,-80.59092257591908,0
2025-10-31 20:00:00,110164.0,110164.0,108655.0,109936.0,-0.00350788140279,109819.4,110819.45,109973.12205248099,110811.07615573685,-837.9541032558627,-824.0866678923264,-13.867435363536288,0
2025-11-01 00:00:00,109593.0,109730.0,109404.0,109574.0,-0.0032928249163149,109905.4,110564.1,109911.7186597916,110719.44088494153,-807.7222251499334,-820.813779343848,13.09155419391459,2
2025-11-01 04:00:00,109567.0,110130.0,109407.0,110083.0,0.0046452625622865,110048.2,110378.5,109938.06963520827,110672.2971156866,-734.2274804783228,-803.496519570743,69.26903909242014,0
2025-11-01 08:00:00,110241.0,110301.0,109904.0,110017.0,-0.0005995476140729,109986.6,110231.85,109950.21276825316,110623.7565885987,-673.5438203455415,-777.5059797257027,103.96215938016121,0
2025-11-01 12:00:00,110040.0,110170.0,109848.0,110083.0,0.0005999072870557,109938.6,110108.3,109970.64157313728,110583.70054499879,-613.0589718615083,-744.6165781528639,131.55760629135557,0
2025-11-01 16:00:00,110073.0,110187.0,109713.0,110123.0,0.0003633621903473,109976.0,109937.8,109994.08133111616,110549.57457870258,-555.4932475864189,-706.7919120395749,151.298664453156,0
2025-11-01 20:00:00,110237.0,110434.0,110190.0,110278.0,0.0014075170491179,110116.8,109795.25,110037.76112632906,110529.45794324313,-491.6968169140746,-663.7728930144748,172.0760761004002,0
2025-11-02 00:00:00,110269.0,110415.0,109915.0,110014.0,-0.0023939498358693,110103.0,109720.9,110034.10556843228,110491.27587337328,-457.1703049409989,-622.4523753997796,165.2820704587807,0
2025-11-02 04:00:00,110067.0,110116.0,109874.0,109977.0,-0.0003363208318941,110095.0,109682.7,110025.32009636576,110453.18136423451,-427.86126786874956,-583.5341538935736,155.67288602482404,0
2025-11-02 08:00:00,110007.0,110985.0,110000.0,110985.0,0.009165552797403,110275.4,109729.6,110172.96315846333,110492.57533725417,-319.61217879083415,-530.7497588730257,211.13758008219156,0
